Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,Hybrid China,Colombia,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Netherlands,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China,Sweden,Mexico,New Zealand,Hong Kong
1999,5,70.27196752,72.20670637,104.0902557,52.72379303,57.52396011,114.5943909,101.5565142,90.07110117,24.78511238,87.84143829,117.5853196,97.98252337,39.22107765,76.10186768,123.4442063,60.596035,83.66628173,106.0126724,64.06237793,,60.37749481,64.77645874,116.0393906,298.9891732,90.97799456,98.19577026,171.6199,58.70997156
1999,6,71.43068671,71.5249964,57.53025436,71.00734711,67.04100037,165.1345825,88.85148265,97.25871478,32.23488235,131.9817352,112.0497532,77.11493958,41.90930733,101.819664,96.47236059,33.70184708,82.47767337,61.29420853,58.63789368,,49.61610794,74.92562866,101.5225067,188.4365083,107.9751329,138.1517029,42.69405,63.30214956
1999,7,72.11948289,71.56882452,45.38542557,80.24377441,65.48011017,92.84342194,58.558265,92.61113808,20.79172897,102.2240906,82.17018044,80.5410359,81.12253056,122.3840637,93.10253283,57.6711998,91.81900644,95.16970062,52.7299614,,48.86079407,86.52993774,66.90920258,179.5313787,132.2880234,119.3851852,80.15687,44.60205877
1999,8,61.80291426,60.79370253,39.49288177,35.25665283,30.96128273,89.27078247,34.83328247,94.84286351,11.28731155,118.1787262,87.84252017,58.55870964,70.17951827,53.95140457,84.93457686,29.66118622,64.48821893,152.3404388,57.33949661,,43.78325272,77.02532959,39.80082321,271.3135133,100.3786411,170.2494659,184.4135,72.06292353
1999,9,66.46776203,64.30678838,74.7808609,62.9444046,62.3143692,149.7902527,89.53414981,109.0384922,28.03570366,106.5434875,96.36029694,45.0313182,19.99437171,60.67523956,89.70944421,52.50417709,59.25353733,18.92606544,53.41875839,,55.6263504,77.49834442,102.3025284,330.8695849,92.13588282,250.0888977,186.2181,59.13635343
1999,10,64.99008797,66.18844924,64.87451172,96.94046021,44.70094681,95.46336365,68.5065469,98.42978694,27.94557762,104.1379013,81.41807645,63.18034399,97.24493737,79.26862335,93.44350312,75.1354599,70.12336446,109.1901703,61.06341934,,60.05670547,65.33708191,78.27619934,140.0701087,91.34620242,154.5662537,102.0428,48.92527856
1999,11,67.96691764,64.59245593,54.52392197,52.28419876,51.08799362,127.0669632,54.27662669,89.73476347,49.83722687,139.8860626,58.11319962,66.81366752,58.25098826,84.96528625,85.93682743,48.58271027,75.36338655,29.15091515,71.71848297,,43.94887543,76.31718445,62.01696396,116.4035147,85.92704023,125.0841751,251.9624,37.21307005
1999,12,60.46555126,56.3642065,36.85750198,49.51983261,60.98645401,98.33205414,32.37659145,86.24159781,33.27027512,52.0892868,70.0312372,66.03072506,110.3220084,84.88604736,90.32375284,22.42744637,76.80699309,31.09632111,67.75049591,,25.34095192,79.32242584,36.99378586,245.8725249,86.67847251,160.1713104,107.524,28.672109
2000,1,63.53064583,61.8578391,69.78865051,54.60319901,46.92810822,104.1838226,39.18035538,115.5669157,18.45133591,73.23399353,83.62772729,55.47412224,69.78002895,50.6167984,78.68420352,55.09235382,65.22063937,117.126236,71.13204956,,30.08247185,88.98869324,44.00444031,58.98450388,94.84992255,161.0201263,82.03075,37.67256256
2000,2,58.87991624,53.28141849,63.00331879,41.26398468,45.72283554,76.43724823,8.345902548,96.30497491,33.22513962,97.35842133,72.91782749,58.04263366,43.40759717,78.89508057,79.24380959,33.02025604,71.6520502,27.0275116,81.57538605,,36.62590027,73.36519623,9.066708565,15.91917893,80.97971805,157.8409271,70.5408,26.56160975
2000,3,61.40437877,58.24978974,52.30041122,73.60725403,39.32266617,78.59699249,40.17857864,90.83786184,42.40266418,96.09150696,74.48791967,63.43669293,94.24296468,83.25487518,80.14973231,33.10464096,74.00160701,27.27276993,60.32898712,,45.16381454,73.29862213,44.39913559,46.51684733,80.28338222,90.80582428,86.97179,82.12278078
2000,4,64.52261949,61.17800466,73.93997192,96.34906006,53.17446518,63.72872925,31.7885368,180.2340079,16.59283447,69.44795227,90.26221439,78.92112261,60.03395785,97.98117065,101.7129636,74.56822968,86.18901592,25.909132,75.03840637,,42.74243546,70.5997467,35.44141388,28.30297269,79.57239536,93.59448242,39.69164,41.70540126
2000,5,86.93100013,84.46809588,104.0624924,189.9685211,54.20769119,120.891922,61.90725406,236.3476632,55.3730545,135.2871399,84.30068971,59.61799305,72.7173813,61.06956482,86.8504436,126.7980652,78.56718217,42.97606277,61.14234161,,53.87834167,118.1432114,71.13580322,31.42203087,78.59933178,136.3500671,187.3952,48.87553584
2000,6,88.00176101,82.71740906,99.22075653,106.8726501,45.04951096,156.8311157,34.94704086,134.0084448,35.07028961,58.29011536,61.09165767,110.3440655,57.91755083,71.40203094,149.4650235,115.8644562,102.7409202,115.9414215,83.65390015,,51.15050125,109.5842285,36.85697556,43.22094891,78.81714765,216.0389252,156.5043,40.91004961
2000,7,64.9931451,58.51805478,70.96083069,54.11724854,40.84016418,112.734314,20.49392714,104.0229276,40.53876495,75.23576355,38.66615906,71.49956038,41.32649775,60.31278992,94.50756849,58.34344101,76.95698518,15.77668953,70.68115234,,30.86351204,86.65835571,18.60740471,42.66123811,81.51877844,125.4042969,36.0455,32.48530857
2000,8,54.00689147,51.62056509,62.67501068,99.49033356,55.0539093,90.83744049,25.75708527,111.0765832,23.92303085,76.06292725,59.85161073,60.11516998,45.70940909,74.9642334,80.92365541,44.88225555,70.34138966,28.98225021,55.15378571,,29.02702332,58.90645981,27.14086533,27.39628704,66.88322852,89.63743591,120.5343,33.97379876
2000,9,60.74211159,62.29957024,45.12036514,103.9327393,45.26046371,200.569046,51.20724347,81.00942405,40.6897049,68.36932373,77.43680753,50.60597947,38.98361401,85.74362183,61.79665439,121.4242249,67.00832579,101.0238419,67.98590851,,57.47051239,73.55099487,58.01004791,31.49993892,70.38968024,89.93564606,84.33858,60.25488445
2000,10,69.12973074,68.09519079,50.56819153,113.8622818,58.57308197,117.7249146,63.09601802,116.3432895,52.01387024,84.14409637,84.78853006,56.09634433,60.0565823,80.52892303,75.27974335,66.01675415,72.42571181,53.26467514,73.01660156,,47.63079453,89.91345215,70.60662842,42.28805325,68.2013042,117.6875305,83.99699,99.66163128
2000,11,109.2843589,105.0757989,101.7837524,73.12444305,90.43128204,183.3515472,111.0603633,95.95512624,50.24769592,91.13114166,94.12256232,85.81940815,56.50067049,134.0547028,94.68699221,232.6700897,107.6440281,55.50247955,77.79109192,,84.58302307,166.1840515,140.3679657,10.11133275,66.61735967,172.7514801,80.99543,86.84012195
2000,12,102.9745442,99.74173749,73.78341675,85.99126434,65.83184814,136.362915,96.95270739,104.9048952,42.71173096,91.88847351,54.06617888,108.7137892,71.87287907,129.7967682,113.5878404,140.281601,116.4380222,85.66629791,73.60120392,,64.91440582,149.4485168,112.6115952,48.47464547,67.80475208,95.66204834,40.04803,87.24976211
2001,1,100.4561196,95.4299953,98.79737091,81.49234772,99.13819122,171.4759521,86.18689345,114.8961293,35.25222397,109.3314209,76.94478576,98.63516525,42.63673887,76.65537262,119.6192467,122.6897049,101.3197412,72.29006195,92.20196533,,60.04069519,142.6141205,97.32544708,52.62861578,79.88509915,161.4306335,107.7051,59.58627545
2001,2,100.8553532,95.20091579,127.3433914,96.22920227,77.28691101,131.5122375,59.12917672,82.17096032,40.80908966,134.3681946,55.31701394,128.8942538,66.03548788,88.95004272,148.7146583,90.73864746,117.9629268,82.59997559,78.52617645,,61.49485779,128.6256409,65.15024567,40.72209758,67.59015563,92.3622818,68.5388,67.66402545
2001,3,113.4337832,106.990876,110.6124191,70.21607971,128.2831268,189.8366547,100.6614517,94.75940704,53.73912048,180.8304443,90.99429124,144.7410318,37.86513199,64.78539276,170.5452067,84.3691864,120.4153224,48.3581543,84.30609894,,88.12577057,137.374176,114.6284561,58.16461627,77.50194489,93.74990845,60.22712,84.40359028
2001,4,110.1906746,103.1601218,74.36810303,112.8790817,108.5922241,167.4878998,86.00372488,133.3040832,48.07551956,92.0827179,99.25284934,129.6937437,41.92584613,104.3913116,151.7065954,105.8385696,124.0727311,36.21035385,79.38598633,,100.3078766,148.7580109,107.1836014,26.10220578,76.0885934,113.5833969,37.70864,66.17541117
2001,5,85.01915302,80.88435671,96.98880005,61.96547699,106.4753571,144.0738068,77.75479698,105.8844123,50.0675621,73.97757721,80.91922507,79.837689,53.63855305,73.36490631,100.0890819,93.2416153,85.48857637,58.21712875,73.2233963,,67.8462677,117.4362564,95.76116943,27.74165868,63.28309659,153.3451691,98.82491,58.38464984
2001,6,74.1720253,70.0068892,61.67249298,81.89142609,50.36756516,109.9963226,52.28022313,85.17262546,40.91661072,69.78983307,96.252575,82.13977866,81.33991316,102.688736,100.3265411,75.57197571,90.64354907,26.45650673,75.02169037,,68.24092865,93.46123505,54.47955322,41.25226474,76.74990235,86.54521942,30.28387,64.75444775
2001,7,100.1858353,95.5557694,58.31678391,121.6931763,83.31136322,146.5717316,93.74231993,128.0691403,74.39383698,106.6774063,102.8989078,119.922818,64.78712923,108.8824921,146.2793229,113.560257,114.1321822,12.39875984,81.68081665,,84.6552887,120.2945938,118.1753998,30.33482603,93.47947936,88.25765228,42.19876,48.11168677
2001,8,84.63759224,83.96673049,85.8534317,146.8293304,73.99868011,119.7810974,105.538612,110.4602924,39.03704453,88.27507019,90.71564563,85.82480532,43.38543913,68.85107422,124.611115,159.7414703,84.99185251,35.79347992,64.99149323,,81.41273499,95.39997101,131.4792328,38.78087531,80.20389507,105.1607285,58.37521,60.34601263
2001,9,179.7176183,170.1581163,216.1671143,136.9972687,194.678299,206.2160034,155.9387664,149.0127552,133.8002472,248.3052368,151.0089142,125.8530036,46.92583661,201.738678,122.433793,183.462204,159.2860052,104.1753693,104.6912308,,156.5578003,272.7644958,202.8777161,43.49153501,100.5389728,333.24823,309.9475,129.4662191
2001,10,170.9450951,166.5015091,271.1757813,145.024231,215.9415131,171.2575073,221.962721,159.1912398,142.716217,276.7236938,125.7605947,98.1890533,60.84189792,180.4907532,104.5109698,168.934433,133.2993286,55.45127869,115.5814819,,123.4040833,247.294281,297.2353516,51.09976936,99.16783943,328.6723328,287.2475,138.7125262
2001,11,126.1778595,121.6967332,145.5535889,88.78569031,183.8847809,116.3885117,108.3044914,130.0642609,77.6100235,177.7516937,91.54487059,109.3491808,102.350765,190.2906189,98.12554684,122.6994629,132.9021321,89.90690613,99.736763,,127.8852921,172.4888306,128.7835083,53.28476419,76.80017821,198.3217926,89.1597,93.46490805
2001,12,108.0034452,104.3665638,104.7254257,133.191803,119.7171631,132.9725342,116.6439467,110.6956858,53.65439987,108.119812,71.9411609,89.6696642,181.6735455,117.2711411,115.3431348,111.5053329,106.1432092,55.70823669,86.30969238,,76.56446075,149.7089386,136.8471985,60.70131235,83.50425401,231.9838409,89.34471,64.95270711
2002,1,106.9589115,105.7056651,41.12508774,97.47019196,122.8177109,165.9980774,132.2950821,127.6336656,82.98913574,95.47948456,70.01453796,98.84045272,141.464839,117.542778,116.6813348,136.2150116,107.1250817,83.79533386,84.94521332,,56.76796722,148.4497375,159.8944397,62.38264445,97.76842489,225.6681061,62.13977,76.49883887
2002,2,90.18366872,88.82470198,69.98468781,78.3807373,84.73720551,137.375473,124.384762,108.9333364,56.49703598,86.47942352,93.43654063,111.6353002,69.2794875,113.0711517,141.4102892,59.01702499,104.7952996,13.26913548,79.21485138,,67.61251831,104.609436,163.7011566,40.89060422,85.42672969,119.2546692,56.40846,65.1499141
2002,3,78.92403479,79.18630969,60.02261734,100.6471634,89.63251495,85.52095795,115.193134,84.86669248,96.01067352,73.08976746,91.49972183,74.05912568,85.19654698,79.44410706,94.96668813,62.52892303,78.18390371,36.32706833,67.93749237,,60.0396347,97.51299286,140.2053528,54.13427806,80.874681,109.8291626,61.84251,51.58666305
2002,4,83.9057006,83.82630469,53.52865982,100.3274765,82.18274689,123.8537064,96.5526093,104.266391,100.0608521,106.9627914,118.4712689,77.43182695,63.84621039,106.7112427,82.72379249,75.53601074,87.39249252,68.06281281,68.64689636,,67.4593811,106.16465,117.4854813,45.87688992,85.05694075,107.7140427,57.56661,53.49468018
2002,5,79.6260434,76.4019444,55.37496185,139.579483,70.72486115,119.9896622,45.31531373,112.693627,102.2084732,80.44455719,89.89459133,84.24464372,122.2204131,121.6352844,93.29975947,104.503418,98.30091806,22.0908432,74.1105423,,57.54758072,98.64002991,33.7605896,46.98545817,84.62329368,110.9115982,86.90405,33.0200274
2002,6,94.86995221,95.08522704,71.87313843,163.8096008,92.48936462,170.1600342,87.30466839,91.02621433,113.7811203,120.435379,109.7649767,95.86910134,121.2648032,158.2632141,100.0593931,79.9536972,109.7033739,75.04267883,83.24368286,,84.52009583,111.1499481,116.777504,30.36735404,83.77785442,113.8677139,102.1621,23.01119726
2002,7,100.4939623,95.63675333,98.970047,107.6249695,94.1107254,168.8394318,83.00174296,127.1861364,129.7766113,124.3302612,106.3285581,84.16095035,46.04121087,117.7054977,92.30319484,70.11953735,100.9273326,41.62685776,75.7976532,,77.99050903,139.6611328,88.06827545,54.34513958,95.44371742,184.6908417,111.7052,62.17990324
2002,8,107.0749896,105.0605914,105.5774841,172.3941193,120.2020416,133.8253632,108.2367911,147.8536143,132.4804993,107.2274017,110.5428505,97.92437863,113.9792877,161.0140686,112.7973965,88.36773682,115.8789398,33.14844894,75.36091614,,81.16082764,136.1190643,140.5309753,44.13366267,96.60983708,215.4458313,104.6003,42.44191403
2002,9,122.8439022,122.2899902,120.2375946,154.3251343,119.0320129,181.0645294,142.5805353,117.4164391,192.1746674,115.5399475,145.1863716,114.5068404,115.6040197,203.6631012,117.961397,136.9374084,130.0372179,62.54858398,89.82932281,,114.3385162,149.8481903,188.8886719,55.47708073,88.47225648,208.5493774,57.2699,57.30130941
2002,10,117.700894,118.4894159,100.8817291,128.6572723,167.8321991,164.3026123,119.2443843,162.3440006,160.029068,96.34648895,117.5615469,137.4953634,108.2315547,153.3940582,150.5170801,195.0533905,129.1704481,118.1590347,122.8038025,,114.0102158,128.9736176,147.9945374,56.66385825,94.40570203,177.2906647,89.93874,129.7718154
2002,11,122.5675786,117.4004531,129.5139465,112.7874908,137.4560242,118.5315628,99.45217697,82.92510381,143.5795898,103.2367935,103.6210158,111.9983378,109.2780231,156.2179565,116.6606872,142.3193359,124.2529729,98.44282532,97.29573822,,167.0678101,162.221405,109.7590942,59.87563908,81.64803647,178.8569183,120.878,75.54923785
2002,12,118.7917979,114.033666,103.2202682,128.0345612,94.86824036,121.1698914,106.1239213,95.32292322,108.7242813,128.2414551,113.3889201,96.4459131,107.4488941,133.9278107,104.4857774,162.2558441,114.2645153,79.59975433,105.2298584,,166.5131378,160.4113312,85.20969391,91.01698588,80.23159979,168.9569244,132.9595,86.64615137
2003,1,127.072837,117.1157071,123.8020859,88.15092468,162.846756,133.4673615,92.77050601,130.2781578,196.7913971,84.12831879,113.9889456,49.28183746,172.1084607,126.1083069,94.04940697,224.4033508,100.641725,68.20256042,94.36715698,122.1683786,194.3283234,185.5916138,141.7656555,46.17538027,91.33283034,369.9570007,143.1029,92.12473203
2003,2,135.3873473,124.8328593,226.2244263,120.281044,175.1361389,144.0764923,57.40008113,132.6279454,210.7056885,230.9095612,142.3209709,69.26013947,164.6221712,125.5894318,96.13259994,298.8014832,101.8721525,108.1100464,115.2933197,132.4652659,220.161087,161.7597656,88.59653473,27.99059579,102.7573417,364.0762634,169.8415,145.6504728
2003,3,167.9843891,157.9612108,230.9250641,133.6887207,195.8724365,184.3803558,128.2345871,133.3323481,227.4442291,230.0630188,179.1249287,113.4190674,90.52303255,142.6132813,122.1521584,319.0037842,96.98466054,87.96466064,99.81376648,166.5407172,273.1854248,224.6472015,184.7860107,71.17307215,111.3861972,428.7254333,189.9435,148.1218031
2003,4,135.0798464,128.2189124,202.988327,96.79193115,138.4782715,192.3156128,122.0020231,153.0351767,163.9882965,155.8158264,138.0506926,80.2934494,134.1980136,110.2761459,113.2605532,208.0635529,120.0266413,86.38860321,112.586235,136.1002443,226.8206635,176.5798492,124.3101959,101.5685022,86.85570821,234.8072968,167.9925,92.74426618
2003,5,106.4192333,101.4022011,140.8801727,85.23052979,125.3424683,123.6350937,90.46434294,116.1526199,112.2447739,120.439682,135.2417665,62.98458099,102.1932417,150.1394043,130.9030001,141.1686249,109.0191787,95.07604218,103.7715912,105.8188218,124.1357193,122.3098221,102.0359116,68.83051993,82.33169116,139.3179321,263.3199,49.38782304
2003,6,90.09373432,83.0698765,65.23032379,56.87833023,98.47302246,111.1985168,74.80661959,52.51334257,110.5131912,78.66607666,80.74967511,57.7182312,91.72466573,82.60993958,109.8395425,155.3765259,163.5929695,24.11118507,95.58781433,92.78918325,125.2898254,110.695549,87.32002258,54.98127915,88.98305927,89.69628143,48.95753,59.85277866
2003,7,79.55685653,79.67456123,60.74309158,89.61537933,76.9955368,92.87343597,97.22044061,54.9340666,90.50467682,59.33774948,78.58704288,63.98773956,93.08079648,95.04330444,82.91562072,109.2784882,88.11737471,70.33055878,91.59559631,80.41698034,73.5697937,103.7482452,92.37224579,85.33410614,104.1298003,112.1521835,68.38878,100.5897934
2003,8,68.82562042,70.26099522,39.2898407,136.322525,61.89989471,82.87068939,79.75953159,69.34112962,30.62036896,59.89029312,78.94314776,59.84916687,72.61797271,79.4284668,66.67761351,94.96537781,65.79321226,59.18588638,78.77227783,68.0913834,90.74357605,91.71417236,89.33422852,61.09827881,89.05272235,113.3559875,68.86092,32.33163422
2003,9,81.41023286,78.65085192,49.09207153,54.87195969,71.95837402,77.12237549,89.0292687,78.15045581,95.08573151,89.45635986,107.0609543,53.42519379,88.54263493,88.4961319,88.29705076,77.55467987,96.70177423,62.6354866,88.26129913,79.64537035,58.7257309,109.5539551,127.8212738,49.72216012,74.63010637,101.9169388,48.41192,68.99230437
2003,10,76.4090435,78.32697215,37.6795311,125.5422592,85.79252625,57.87240601,88.45387899,87.89272465,80.04883575,87.12670898,91.10837929,64.71463776,101.9578638,102.5852966,100.8380443,153.1712036,73.97688304,96.27272034,86.33527374,79.19064897,73.45626068,78.58598328,106.5136337,62.86618255,73.39775468,80.29391479,56.89606,58.56715843
2003,11,73.08993869,73.57826933,58.20103836,223.9584351,82.73161316,52.60788727,42.12365067,88.37647864,78.83218384,106.2877808,110.1547882,40.53714371,90.51339219,82.61743927,84.9700409,111.3070831,66.01341836,107.1847076,93.20716095,67.88384021,75.54927063,78.6960907,37.15930557,38.85626513,67.25315652,158.1244202,66.38024,31.50057652
2003,12,70.7758734,70.42180876,55.35951996,84.59812164,55.945755,82.26635742,77.8721893,66.70353929,75.70652771,61.57172012,93.88328247,42.95920944,97.78195498,94.45005035,66.02499574,96.78128052,87.79089806,78.41303253,91.28174591,69.82284107,80.86125946,90.34359741,97.13572693,53.13373679,65.6528371,235.2699585,107.3372,58.13856174
2004,1,72.25264607,76.80111844,54.2492485,134.2073059,56.39821625,67.66300201,81.45267747,79.46610259,76.26370239,59.47798538,100.4193649,77.31049347,72.6510787,92.18943787,71.46061238,145.8215332,61.11752356,124.426239,83.77072144,74.1345214,65.1938858,88.27758789,101.1584015,55.86837054,75.28810144,130.3476868,50.91595,87.51306383
2004,2,70.9829869,76.33551899,62.65327835,255.6013947,77.56686401,65.7851944,58.83413906,79.66138347,51.82107925,83.92586517,88.79695541,82.81784058,49.16246834,73.69561005,63.69633196,77.06148529,50.88535191,109.1451035,89.25048828,65.93798265,68.73472595,88.90148163,46.90383148,57.55554258,77.08092607,86.73387909,68.74059,32.95849164
2004,3,78.11902139,75.27422604,45.459095,89.18522644,68.03521729,120.2534866,69.23169367,71.09888214,156.4485626,117.3388062,90.26795116,24.93982506,61.66591511,134.7138824,67.3723396,180.116394,80.63910839,77.43811035,71.30262756,77.61989084,77.1077652,84.3309021,85.35299683,47.8987523,75.4156344,86.36826324,126.2872,98.28351675
2004,4,75.70521899,75.71214808,42.7804451,110.4618835,55.97212601,57.82043457,58.10706682,55.37753597,169.8411255,104.8796005,92.15784854,73.95040894,63.83342324,107.2369766,73.77003106,141.3205719,47.2602086,110.5964737,82.53748322,72.6597863,78.17436218,79.72691345,43.1658287,58.92070524,88.0851172,80.95788574,89.07922,136.5299557
2004,5,90.73030351,98.03193986,89.22010803,125.3540497,80.09577942,110.8231888,85.09082894,70.66780181,170.8830261,126.787468,115.3012555,229.6328278,41.31042834,91.05514526,76.99185404,205.3589478,65.92569548,88.85319519,86.30039978,95.45986108,87.14657593,97.2080307,137.9871979,37.12159777,69.42848687,131.6587677,157.6865,132.7331733
2004,6,76.78913905,76.13625347,46.3817482,136.0567932,71.94153595,75.59580994,59.86657032,52.91674228,128.3917542,104.7889633,83.76631497,48.4213028,41.90517467,104.1845779,84.09660589,95.58273315,81.23734496,116.6262817,94.50663757,72.11248374,69.1171875,85.27448273,59.12108612,51.07455418,71.20591948,57.19775391,47.07543,94.40354317
2004,7,73.73402069,69.95132809,41.2273941,52.62700272,60.72385025,82.30042267,53.62303528,51.87714438,99.18595886,57.15773392,73.49641372,47.16453171,113.6743998,168.2373352,79.96536393,103.6414032,61.90151397,75.10518646,90.30413055,69.24147952,80.456604,88.95649719,50.48696136,47.37072801,75.29735789,96.35328674,43.26935,119.7676106
2004,8,69.02992287,68.32190743,70.74298859,61.80541992,72.17057037,69.00087738,68.03131718,67.90141235,99.52498627,60.64183807,95.49720963,83.19059753,82.38859564,76.95779419,70.09423391,132.9512634,72.38154933,36.51834106,69.51374054,72.48569918,80.71109009,84.44986725,88.03998566,44.32878307,87.34436214,64.06902313,78.59109,62.52169158
2004,9,79.27451671,76.06313863,61.05322266,103.2236404,73.89448547,67.72772217,63.30514269,44.74093433,143.2897491,65.45806122,104.7098288,41.46086884,23.9873773,92.83444214,65.98285099,120.3370361,107.4996105,64.54100037,86.81231689,76.40053239,78.46118164,108.5095825,92.03104401,34.60433438,71.53098283,43.7881546,43.56653,81.36101114
2004,10,88.73027489,88.63758321,88.76465607,137.2549591,62.5463829,55.49454498,88.24176047,57.94646581,122.1546631,115.984375,130.2414374,86.20778656,111.5967375,96.10472107,64.87413217,137.2985229,67.59864588,56.45822144,81.75411224,88.87464996,94.68280792,118.3414459,107.5005188,61.89868006,68.69717418,110.6226044,90.19393,74.47828333
2004,11,84.38055329,81.38126002,43.547966,138.5939789,89.41200256,73.3192749,73.51311754,95.02759683,195.9334259,68.12167358,87.58476224,50.96367645,115.8940701,133.1645813,70.10581309,145.2265167,70.38909483,39.24856949,84.23361969,80.64941655,128.9797668,96.69577026,93.9905014,48.65249522,73.3630937,122.5159073,78.70148,110.9131187
2004,12,64.81387306,66.15644023,43.84722519,46.25790024,47.26327896,71.69298553,91.13693679,86.63694432,110.0841217,54.96220779,124.7085533,50.82652283,54.69245513,103.2715225,78.25952886,93.9343338,61.70894989,81.47636414,70.70520782,67.11920465,76.16023254,66.53287506,96.87821198,73.23189522,71.49053938,114.9623795,71.46295,72.67480499
2005,1,57.57862912,63.16182391,34.65775299,120.5707016,45.8558197,68.86462402,65.62433148,54.70085286,65.62034607,48.37984085,108.6558116,52.30633163,25.80522081,65.03635406,52.33578958,107.9838181,54.46411695,175.2454529,65.31719208,56.36896744,49.03665161,66.73433685,75.73043823,48.80532803,61.95293319,109.5415039,56.76342,49.1247175
2005,2,54.14623073,55.49080977,32.41052246,96.10476685,40.44013214,65.25868988,40.65789212,58.34203386,90.66368103,53.16243362,89.08405094,60.79928589,127.7845731,89.35125732,70.24767431,49.75831223,55.71896947,112.5640182,73.1854248,50.38703455,57.14406586,51.69568634,32.59744644,39.65326665,59.62589323,61.47756577,115.4615,98.89577667
2005,3,54.09846694,57.95661196,34.38712311,133.3112488,43.2698288,72.57495117,70.72127756,59.48715115,107.5706253,40.66996002,83.07676784,38.8253479,22.96586556,103.4614182,49.87992432,59.18797684,58.5679033,107.5473404,69.8950882,51.54667542,74.87570953,49.30863571,99.00125122,41.16379089,58.99064003,46.86774445,102.3054,156.9334122
2005,4,68.31090882,70.79617432,69.64505768,118.1484833,90.73812866,55.72004318,74.93721294,65.81208689,117.0465622,34.60283279,105.6661361,90.2983017,89.20242996,103.6412735,71.07041388,47.20574188,49.75635046,75.75196838,68.86882019,65.56143368,82.25067902,78.39586639,50.36788559,79.47127508,71.491205,165.1391144,46.02186,138.4880826
2005,5,69.33170507,68.05991925,54.80335236,136.5407867,96.50500488,59.25642395,61.8864798,81.41293827,149.0582581,66.39905548,87.97793143,60.1220665,80.5741588,104.2521286,70.93794105,68.58766174,64.77348146,32.71545029,75.66001892,65.32133668,79.33299255,75.09077454,105.3501663,23.71642907,71.81225804,87.64537048,100.4017,155.9954938
2005,6,70.38081406,69.57827508,28.88612938,136.4424896,61.12974548,68.23009491,49.94931575,92.25818301,117.7484207,95.04406738,89.32432448,63.02026749,71.94588764,87.67657471,66.38693521,50.87404633,88.76598162,85.24398804,83.55295563,63.09251033,86.5647583,82.00558472,42.97225952,46.79182074,68.57465166,54.37202454,33.60843,88.10514454
2005,7,61.37673619,60.48676162,44.31269455,88.54128265,59.3229866,56.66923141,56.54602376,68.58719405,101.2715149,80.35968018,76.45739447,66.42700958,50.78398379,81.49494171,60.00886747,74.23232269,63.03398383,26.12306976,70.46212769,59.88064179,64.43831635,71.93954468,35.55521011,61.57892682,71.79633705,86.16555023,182.7896,96.37435828
2005,8,61.96779065,62.94174683,37.91395569,155.4833069,54.65927887,61.35511398,80.25153028,69.27766916,85.01700592,68.518013,79.63436946,30.69375229,54.23179892,90.10993195,90.85597534,50.9499321,92.44889081,49.51333237,57.76059341,63.32036534,63.62026596,59.61723328,92.99913788,59.42799789,76.33384356,74.61248016,73.29792,76.17255997
2005,9,93.55544339,89.4249587,46.43434143,90.69683838,72.60363007,63.08409119,76.44193905,69.27766916,156.9485779,202.5643158,79.7410468,31.90440178,118.4921861,136.1019135,66.75629396,86.64985657,136.3877715,138.8449707,78.24829865,86.35135742,120.4776611,105.7698593,68.26113892,69.96823336,58.25895535,64.46265411,286.4263,38.29076402
2005,10,64.28615276,64.36220024,49.82825851,61.16956329,80.48522949,49.46609879,49.26285329,60.4236451,62.82376862,83.1720047,87.63689234,51.63887405,25.25917596,55.54082108,66.12406397,86.60930634,51.30233013,141.3383636,89.1936264,60.14069485,68.67493439,79.8299942,32.72947693,52.49449423,61.44609497,101.8532639,91.49045,71.67324172
2005,11,67.36055425,66.00569656,48.89610291,152.5982971,81.47585297,51.3735733,61.60445214,106.0435207,85.19086456,140.0655518,79.73137414,33.00722122,124.6949461,74.49594116,80.53299804,62.46623611,63.21951169,55.57432175,102.5560226,64.60915442,83.49024963,60.06785202,86.75798035,35.51594974,65.08254931,52.53545761,47.15766,138.0432942
2005,12,61.13433564,63.85708909,34.27006912,153.8855591,49.71947479,88.41777802,67.73635459,83.49745363,53.46963882,63.61540222,75.22750125,42.34654236,81.81755416,71.64259338,67.07485488,79.16999817,91.42629886,96.36314392,81.38726807,60.37889118,52.24917221,70.02675629,57.22021103,64.14776984,57.2362902,64.66318512,96.43623,118.6669922
2006,1,68.65842784,72.86149093,38.3362236,140.0521698,70.63406372,94.57173157,101.6718371,94.16707056,78.60295105,88.12340546,70.49065229,39.99015045,100.2856345,94.97698212,68.70093638,76.67048645,62.97193979,104.8241959,79.99264526,69.1025633,41.81970596,75.07923889,83.60843658,97.78352513,86.24548889,70.89008331,68.15047,82.02656929
2006,2,57.73096252,57.70176461,47.41278076,41.44294739,81.58020782,40.50773239,70.57936584,68.88647082,55.29086685,76.18671417,61.7892392,31.37342834,74.35443421,43.25146103,57.06341977,82.13278198,42.52655622,79.35954285,83.89810181,58.25814412,68.73345184,69.491745,64.71510315,63.49165087,78.1879327,31.33762741,53.63018,186.5407976
